timestamp,temperature,pressure,vibration,humidity,wind_speed,failure
2021-01-01 00:00:00,56.217808319315374,1038.785516297525,0.42651495881173496,60.48382022264224,4.682707140800371,0
2021-01-01 01:00:00,96.55000144869413,976.3671129791525,0.3375496083014472,86.62657848828728,14.930780977538552,0
2021-01-01 02:00:00,81.23957592679835,947.7211775568172,0.1195781907752903,60.25224324890267,12.073726654446581,0
2021-01-01 03:00:00,71.90609389379256,914.2123349646974,0.4534954735959158,43.682341909316236,19.320299978266334,0
2021-01-01 04:00:00,40.921304830970556,933.0721674360719,0.20534237547567202,39.357088324962376,13.678643552014439,0
2021-01-01 05:00:00,40.91961642353419,1098.536590416732,0.39101040374300944,84.57942790289258,8.666245668912296,0
2021-01-01 06:00:00,34.06585285177396,981.3533791983281,0.15639126052775354,89.86989213394875,2.322025216352821,0
2021-01-01 07:00:00,90.63233020424546,1079.7374454554813,0.3439959102135133,65.5396710254908,12.733021032718526,0
2021-01-01 08:00:00,72.07805082202461,934.1138713770529,0.042979369923949684,73.62780981635842,19.16484465933013,0
2021-01-01 09:00:00,79.56508044572318,985.0721742681699,0.006023200955492136,55.22948600654519,6.641735225682119,0
2021-01-01 10:00:00,31.440914600706172,1092.1036934066897,0.869909222881396,81.70823964954204,13.146982199361563,0
2021-01-01 11:00:00,97.8936896513396,918.22645028386,0.6412641068917574,50.80216071411179,15.71873896051744,0
2021-01-01 12:00:00,88.27098485602951,1018.7968567625005,0.5876666541328815,31.152726979471662,17.505229903882466,0
2021-01-01 13:00:00,44.863737747479334,1083.8343801392605,0.5137940163279677,32.286849354774944,15.309491444577548,0
2021-01-01 14:00:00,42.72774770449704,1089.93667459085,0.7267291772963663,79.53516061361805,8.294711936751648,0
2021-01-01 15:00:00,42.83831568974037,1069.201495422355,0.7361656050283192,55.249901088748004,0.16714264915837607,0
2021-01-01 16:00:00,51.29695700716764,1071.18688647203,0.9352513679431235,88.06370919081607,11.783630440136125,0
2021-01-01 17:00:00,66.73295021425665,1030.4365908234931,0.24441050000085252,55.057814777847234,11.050104810202768,0
2021-01-01 18:00:00,60.2361513049481,944.0846216189985,0.785198809868333,86.75740766823958,8.457509069431817,0
2021-01-01 19:00:00,50.386039813862936,1046.135708896984,0.9911577402258037,58.2326209621626,12.670303461269004,0
2021-01-01 20:00:00,72.82970263056657,1095.6768928917447,0.029021859530037775,73.30250392426873,0.8384363208588974,0
2021-01-01 21:00:00,39.76457024564293,1005.1867029345622,0.3739854257309839,47.59339679691196,18.181670001396796,0
2021-01-01 22:00:00,50.45012539746527,952.1394718153803,0.43603586760993895,62.933061529531834,6.094879726192022,0
